isodate,offer,salary,contract_type,start_hour,end_hour,hours_worked,monday,tuesday,wednesday,thursday,friday,saturday,sunday,days_worked,state,municipality,scholarship,experience,languages
2020-08-18,encargado administrativo,3800,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Chiapas,Tapachula,Licenciatura,1 - 2 años,No es requisito
2020-08-18,clasificador materiales,6948,Contrato por tiempo indeterminado,1500,2300,8.0,1,1,1,1,1,1,0,6,Chihuahua,Juárez,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,ejecutiva fianzas,9000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Benito Juárez,Licenciatura,6m - 1 año,No es requisito
2020-08-18,ayudante general,7600,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Colima,Manzanillo,Primaria,1 - 2 años,No es requisito
2020-08-18,promotor ventas,6500,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Durango,Durango,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,asesor credito grupal,8290,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,1,0,6,Jalisco,Puerto Vallarta,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,supervisor area bolseo y extruder,8000,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,1,7,Jalisco,Arandas,Primaria,1 - 2 años,No es requisito
2020-08-18,asesor credito grupal,8290,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,1,0,6,Michoacán,Uruapan,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,reclutamiento personal,10000,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,1,0,6,México,Toluca,Licenciatura,2 - 3 años,No es requisito
2020-08-18,guardia seguridad institucional,6698,Contrato por tiempo determinado,800,800,24.0,1,1,1,1,1,1,1,7,México,Temascaltepec,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,auxiliar administrativo,5000,Contrato por tiempo determinado,700,1600,9.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,ayudante general,5200,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Querétaro,Pedro Escobedo,Primaria,No especificada,No es requisito
2020-08-18,chofer,7200,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,0,0,0,4,Querétaro,San Juan del Río,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,ayudante general textil,5500,Contrato por capacitación inicial,800,1900,11.0,1,1,1,0,1,1,1,6,Querétaro,San Juan del Río,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-18,asesor credito,4000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,San Luis Potosí,Rioverde,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,ejecutivo ventas tecnologia tijuana,6000,Contrato por obra determinada,900,1800,9.0,1,1,1,1,1,0,0,5,Baja California,Tijuana,Licenciatura,2 - 3 años,No es requisito
2020-08-18,tecnico multifuncional,9000,Contrato por tiempo indeterminado,800,1700,9.0,1,0,1,1,1,1,1,6,Baja California,Playas de Rosarito,Carrera técnica,2 - 3 años,No es requisito
2020-08-18,intendecia,6152,Contrato por tiempo indeterminado,800,1500,7.0,1,1,1,1,1,1,0,6,Chihuahua,Juárez,Primaria,No especificada,No es requisito
2020-08-18,almacenista embarques,6000,Contrato por tiempo determinado,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Azcapotzalco,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,almacenista,5000,Contrato por salario por unidad de tiempo,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Azcapotzalco,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,analista contable,15000,Contrato por tiempo determinado,800,1700,9.0,1,1,1,1,1,0,0,5,Ciudad de México,Miguel Hidalgo,Licenciatura,2 - 3 años,Inglés-Intermedio
2020-08-18,auxiliar recepcion,6500,Contrato por periodo de prueba,900,1900,10.0,1,1,1,1,1,1,0,6,Ciudad de México,Iztapalapa,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,auxiliar contable,7000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Iztapalapa,Carrera técnica,6m - 1 año,No es requisito
2020-08-18,medico general,14800,Contrato por tiempo indeterminado,700,1800,11.0,1,1,1,1,1,1,0,6,Hidalgo,Pachuca de Soto,Licenciatura,6m - 1 año,Inglés-Básico
2020-08-18,ejecutivo cobranza,10000,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,0,6,Morelos,Cuernavaca,Carrera técnica,6m - 1 año,No es requisito
2020-08-18,agente ventas,4800,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,México,Tlalnepantla de Baz,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-18,promotor telefonia movil,4000,Contrato por tiempo indeterminado,1100,2000,9.0,1,0,1,1,1,1,1,6,México,Tlalnepantla de Baz,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,auxiliar contabilidad,5800,Contrato por periodo de prueba,800,1800,10.0,1,1,1,1,1,0,0,5,México,Ecatepec de Morelos,T. superior universitario,6m - 1 año,No es requisito
2020-08-18,inspector calidad,7700,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,0,1,1,6,Querétaro,San Juan del Río,Licenciatura,1 - 2 años,No es requisito
2020-08-18,guardia seguridad,6000,Contrato por tiempo indeterminado,700,700,24.0,1,1,1,0,1,1,1,6,Querétaro,San Juan del Río,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-18,recepcionista,4800,Contrato por tiempo indeterminado,700,1500,8.0,1,1,0,1,1,1,1,6,Querétaro,San Juan del Río,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,administradora,8000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Sinaloa,Culiacán,Licenciatura,1 - 2 años,No es requisito
2020-08-18,gerente comercial,14000,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,0,6,Sinaloa,Culiacán,Licenciatura,2 - 3 años,No es requisito
2020-08-18,supervisor servicio limpieza,11500,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,0,0,5,Tamaulipas,Nuevo Laredo,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,almacenista,8500,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Azcapotzalco,T. superior universitario,3 - 4 años,No es requisito
2020-08-18,asesor credito grupal,8290,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,1,0,6,Jalisco,Zapopan,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,tecnico instalador gas,8000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Jalisco,El Salto,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,ayudante general produccion,4600,Contrato por tiempo determinado,700,1500,8.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,asistente administrativo,6000,Contrato por tiempo indeterminado,2400,2400,24.0,1,1,1,1,1,1,1,7,Baja California,Ensenada,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,asesores cambaceo,4759,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Chihuahua,Chihuahua,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,ingeniero soporte calidad,6232,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,0,0,5,Coahuila,Torreón,Licenciatura,6m - 1 año,Inglés-Básico
2020-08-18,ayudante general,4800,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,1,0,6,Coahuila,Torreón,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,asesor credito grupal,8290,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,1,0,6,Colima,Colima,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,chofer,7827,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,0,0,5,Durango,Gómez Palacio,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-18,asesor credito grupal,6190,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,1,0,6,Michoacán,Zitácuaro,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,cajero,5000,Contrato por tiempo indeterminado,1500,2300,8.0,1,1,1,1,1,1,1,7,Puebla,Puebla,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,auxiliar frutas y verduras,4200,Contrato por tiempo indeterminado,1400,2000,6.0,1,1,1,1,1,1,1,7,Puebla,Puebla,Primaria,No especificada,No es requisito
2020-08-18,electromecanico,10000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Querétaro,San Juan del Río,Profesional técnico,1 - 2 años,No es requisito
2020-08-18,agente ventas,8000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,ayudante general produccion,4400,Contrato por periodo de prueba,1500,2300,8.0,1,1,1,1,1,0,0,5,Querétaro,San Juan del Río,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-18,asistente contabilidad,6000,Contrato por tiempo indeterminado,700,500,22.0,1,1,1,1,1,0,0,5,San Luis Potosí,Ciudad Valles,Licenciatura,6m - 1 año,No es requisito
2020-08-18,empleado piso tienda,4150,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,1,1,1,1,7,Sinaloa,Culiacán,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,cantinero,5500,Contrato por tiempo indeterminado,2400,2400,24.0,1,1,1,1,1,1,1,7,Baja California,Ensenada,Secundaria/sec. técnica,6m - 1 año,Inglés-Avanzado
2020-08-18,asesor credito grupal,6190,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,1,0,6,Baja California,Ensenada,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,vendedor proyectos construccion,10000,Contrato por tiempo indeterminado,900,1700,8.0,1,1,1,1,1,0,0,5,Coahuila,Torreón,Licenciatura,1 - 2 años,No es requisito
2020-08-18,vendedor uniformes seguridad,5000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Coahuila,Torreón,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,contador general,8000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Jalisco,Zapopan,Licenciatura,6m - 1 año,No es requisito
2020-08-18,asesor credito grupal,6190,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,1,0,6,Querétaro,San Juan del Río,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,chofer reparto,7500,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,San Luis Potosí,San Luis Potosí,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-18,cortadora prendas ejecutivas y escolares,4000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Sonora,Cajeme,Prepa o vocacional,2 - 3 años,No es requisito
2020-08-18,oficial comercio exterior,17000,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,1,0,6,Tamaulipas,Altamira,Licenciatura,No especificada,No es requisito
2020-08-18,auxiliar panadero,4600,Contrato por tiempo indeterminado,900,1400,5.0,1,1,1,1,1,1,0,6,Zacatecas,Fresnillo,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-18,chofer vendedor,4000,Contrato por tiempo indeterminado,600,1700,11.0,1,1,1,1,1,1,0,6,Zacatecas,Fresnillo,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-18,asesor funerario,4717,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,1,7,Chihuahua,Chihuahua,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,call center,5800,Contrato por capacitación inicial,900,600,21.0,1,1,1,1,1,1,0,6,Chihuahua,Chihuahua,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,chofer repartidor para camioneta  y 1/2  y 1/2 toneladas,6000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Ciudad de México,Cuauhtémoc,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-18,jefe seguridad,12000,Contrato por tiempo indeterminado,700,2100,14.0,1,1,1,1,1,1,1,7,Ciudad de México,Álvaro Obregón,Prepa o vocacional,2 - 3 años,No es requisito
2020-08-18,diseñador grafico,4000,Contrato por tiempo indeterminado,1000,1500,5.0,1,1,1,1,1,0,0,5,Durango,Durango,Carrera técnica,6m - 1 año,No es requisito
2020-08-18,asesor credito grupal,6190,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,1,0,6,México,Metepec,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,asesor credito grupal,6190,Contrato por tiempo indeterminado,800,600,22.0,1,1,1,1,1,1,0,6,Nuevo León,San Nicolás de los Garza,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,recepcionista,5400,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,0,0,5,Oaxaca,Oaxaca de Juárez,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,soldador,5000,Contrato por tiempo indeterminado,800,2000,12.0,1,1,1,1,1,0,0,5,San Luis Potosí,Matehuala,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,asesor ventas refacciones,6000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,San Luis Potosí,San Luis Potosí,Prepa o vocacional,2 - 3 años,No es requisito
2020-08-18,ejecutivo reventas,6000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Baja California Sur,Los Cabos,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,afanador,4000,Contrato por tiempo indeterminado,1400,2200,8.0,1,1,1,1,1,1,0,6,Campeche,Campeche,Primaria,No especificada,No es requisito
2020-08-18,auxiliar almacen,4800,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Coahuila,Torreón,Prepa o vocacional,1 - 2 años,No es requisito
2020-08-18,contador,8500,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,0,0,5,Coahuila,Torreón,Licenciatura,1 - 2 años,No es requisito
2020-08-18,auxiliar mantenimiento,4000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Oaxaca,Oaxaca de Juárez,Primaria,6m - 1 año,No es requisito
2020-08-18,chofer reparto cedis sur,9000,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Puebla,Puebla,Primaria,1 - 2 años,No es requisito
2020-08-18,surtidor mercancia,6000,Contrato por tiempo indeterminado,800,1800,10.0,0,1,1,1,1,1,1,6,Sinaloa,Culiacán,Primaria,6m - 1 año,No es requisito
2020-08-18,recepcionista,6000,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,1,7,Zacatecas,Fresnillo,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,auxiliar limpieza areas publicas,3984,Contrato por tiempo indeterminado,700,2300,16.0,1,1,1,1,1,1,1,7,Baja California Sur,La Paz,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-18,atencion clientes,5200,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Colima,Villa de Álvarez,Licenciatura,1 - 2 años,No es requisito
2020-08-18,chofer repartidor,7494,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,0,6,Puebla,Puebla,Prepa o vocacional,2 - 3 años,No es requisito
2020-08-18,surtidor mercancia nocturno sector mercado abastos,7800,Contrato por tiempo indeterminado,1900,300,8.0,0,1,1,1,1,1,1,6,Sinaloa,Culiacán,Primaria,1 - 2 años,No es requisito
2020-08-18,auxiliar inventarios,5000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Yucatán,Valladolid,Licenciatura,6m - 1 año,No es requisito
2020-08-18,recepcionista,8000,Contrato por tiempo determinado,600,1500,9.0,1,1,1,1,1,1,1,7,Baja California,Mexicali,Licenciatura,6m - 1 año,Inglés-Intermedio Se requiere una certificación del idioma
2020-08-18,cajero,6800,Contrato por tiempo indeterminado,700,1700,10.0,1,1,1,1,1,0,0,5,Baja California,Mexicali,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,ingeniero sistemas,9800,Contrato por tiempo indeterminado,800,1900,11.0,1,1,1,1,1,1,1,7,Puebla,Tehuacán,Licenciatura,2 - 3 años,Inglés-Intermedio Se requiere una certificación del idioma
2020-08-18,chofer vendedor,4170,Contrato por tiempo indeterminado,600,1700,11.0,1,1,1,1,1,1,0,6,Puebla,Coronango,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,auxiliar general  sector mercado abastos,8600,Contrato por tiempo indeterminado,200,1400,12.0,1,1,0,1,1,1,1,6,Sinaloa,Culiacán,Primaria,1 - 2 años,No es requisito
2020-08-18,mensajero,5000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Veracruz,Xalapa,Prepa o vocacional,4 - 5 años,No es requisito
2020-08-18,auxiliar inventarios,4450,Contrato por tiempo indeterminado,900,1500,6.0,1,1,1,1,1,0,0,5,Yucatán,Valladolid,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,auxiliar limpieza,6500,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,0,0,5,Baja California,Mexicali,Primaria,No especificada,No es requisito
2020-08-18,laboratorista,10200,Contrato por obra determinada,900,1800,9.0,1,1,1,1,1,0,0,5,Ciudad de México,Milpa Alta,Carrera técnica,3 - 4 años,No es requisito
2020-08-18,docente para primaria,6800,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,0,0,5,Ciudad de México,La Magdalena Contreras,Licenciatura,1 - 2 años,No es requisito
2020-08-18,ayudante general,4286,Contrato por periodo de prueba,800,1800,10.0,1,1,1,1,1,0,0,5,Ciudad de México,Álvaro Obregón,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,ingeniero procesos,12000,Contrato por tiempo determinado,800,1700,9.0,1,1,1,1,1,0,0,5,Hidalgo,Mineral de la Reforma,Licenciatura,4 - 5 años,No es requisito
2020-08-18,asesor ventas,4000,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,0,6,Jalisco,Autlán de Navarro,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,auxiliar produccion autopartes,6000,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Jalisco,Guadalajara,Primaria,6m - 1 año,No es requisito
2020-08-18,jefe electronica,14000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,0,6,Puebla,Coronango,Licenciatura,2 - 3 años,No es requisito
2020-08-18,almacenista,4056,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,0,6,San Luis Potosí,San Luis Potosí,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-18,ejecutivo recaudacion,11000,Contrato por tiempo indeterminado,800,1700,9.0,1,1,1,1,1,0,0,5,Yucatán,Mérida,Licenciatura,1 - 2 años,No es requisito
2020-08-18,monitorista,9000,Contrato por tiempo indeterminado,800,1600,8.0,1,1,1,0,1,1,1,6,Baja California,Mexicali,Licenciatura,6m - 1 año,No es requisito
2020-08-18,actividades general multifuncional,4200,Contrato por tiempo indeterminado,900,1900,10.0,1,1,1,1,1,1,1,7,Campeche,Carmen,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,inspector calidad,6000,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Querétaro,Querétaro,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-18,reparador tarimas,5305,Contrato por tiempo indeterminado,600,1500,9.0,1,1,1,1,1,1,0,6,Baja California,Tijuana,Primaria,6m - 1 año,No es requisito
2020-08-18,chofer mensajero,8000,Contrato por tiempo indeterminado,900,1800,9.0,1,1,1,1,1,1,1,7,Ciudad de México,Iztacalco,Prepa o vocacional,6m - 1 año,No es requisito
2020-08-18,custodio unidad blindada,9000,Contrato por tiempo indeterminado,600,1700,11.0,1,1,1,1,1,0,1,6,Puebla,Puebla,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,conductor unidad blindada,10000,Contrato por tiempo indeterminado,600,2100,15.0,1,1,1,1,1,0,1,6,Puebla,Puebla,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,ayudante chofer vendedor,4500,Contrato por tiempo indeterminado,600,1400,8.0,1,1,1,1,1,1,0,6,Quintana Roo,Othón P. Blanco,Secundaria/sec. técnica,6m - 1 año,No es requisito
2020-08-18,empleado general para embotelladora,4000,Contrato por tiempo indeterminado,700,1600,9.0,1,1,1,1,1,1,0,6,Quintana Roo,Othón P. Blanco,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-18,ayudante pintor automotriz,6000,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Zacatecas,Guadalupe,Secundaria/sec. técnica,1 - 2 años,No es requisito
2020-08-18,"asistente compras, licenciatura administracion o tsu masculino para calera",7000,Contrato por tiempo indeterminado,700,1900,12.0,1,1,1,1,1,0,0,5,Zacatecas,Calera,Licenciatura,1 - 2 años,Inglés-Básico
2020-08-18,auxiliar seguridad interna eventual,8000,Contrato por relación de trabajo por temporada,700,700,24.0,1,1,1,1,1,1,1,7,Chihuahua,Chihuahua,Secundaria/sec. técnica,No especificada,No es requisito
2020-08-18,ayudante general produccion muebles,6400,Contrato por tiempo indeterminado,800,1800,10.0,1,1,1,1,1,1,0,6,Jalisco,Zapopan,Primaria,No especificada,No es requisito
2020-08-18,auxiliar produccion desechables,5000,Contrato por tiempo indeterminado,1400,2100,7.0,1,1,1,1,1,1,0,6,Jalisco,Guadalajara,Primaria,6m - 1 año,No es requisito
2020-08-18,instalador,7000,Contrato por periodo de prueba,800,1700,9.0,1,1,1,1,1,1,0,6,Chihuahua,Chihuahua,Profesional técnico,No especificada,No es requisito
2020-08-18,vendedor alimentos,5320,Contrato por tiempo indeterminado,700,1500,8.0,1,1,1,1,1,1,0,6,Jalisco,Guadalajara,Secundaria/sec. técnica,6m - 1 año,No es requisito
